stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,jurisdiction_id,location_type,parent_station,relative_position,cardinal_direction,wheelchair_boarding,primary_street,address_range,cross_location
195,0195,S Park at Crosswalk,This stop (#0195) is northbound on the 1801 block of S Park adjacent Crosswalk,43.04705,-89.393808,MMT,CMAD,0,,2,0,1,S Park,1801,Crosswalk
203,0203,Rimrock at E Rusk,This stop (#0203) is northbound on the 2149 block of Rimrock after E Rusk,43.043214,-89.376979,MMT,CMAD,0,,1,0,1,Rimrock,2149,E Rusk
217,0217,S Park at W Washington,This stop (#0217) is northbound on the 399 block of S Park after W Washington,43.063668,-89.400528,MMT,CMAD,0,,1,0,1,S Park,399,W Washington
222,0222,Fisher at Bram,This stop (#0222) is southbound on the 1900 block of Fisher after Bram,43.045474,-89.391946,MMT,CMAD,0,,1,180,1,Fisher,1900,Bram
226,0226,Regent at La Marisposa,This stop (#0226) is westbound on the 700 block of Regent before La Marisposa,43.067821,-89.39749,MMT,CMAD,0,,3,270,1,Regent,700,La Marisposa
234,0234,University at N Mills,This stop (#0234) is westbound on the 1098 block of University before N Mills,43.073427,-89.403883,MMT,CMAD,0,,3,270,1,University,1098,N Mills
241,0241,Monroe at S Breese,This stop (#0241) is eastbound on the 1615 block of Monroe opposite S Breese,43.066919,-89.413883,MMT,CMAD,0,,4,90,1,Monroe,1615,S Breese
243,0243,John Nolen at Rimrock,This stop (#0243) is northbound on the 698 block of John Nolen after Rimrock,43.047242,-89.374681,MMT,CMAD,0,,1,0,1,John Nolen,698,Rimrock
251,0251,S Park at Erin,This stop (#0251) is northbound on the 699 block of S Park after Erin,43.060167,-89.40053,MMT,CMAD,0,,1,0,1,S Park,699,Erin
252,0252,State at W Gorham,This stop (#0252) is westbound on the 398 block of State before W Gorham,43.07491,-89.391303,MMT,CMAD,0,,3,270,1,State,398,W Gorham
269,0269,N Brooks at W Johnson,This stop (#0269) is northbound on the 301 block of N Brooks after W Johnson,43.072388,-89.402303,MMT,CMAD,0,,1,0,1,N Brooks,301,W Johnson
271,0271,Regent at S Park,This stop (#0271) is eastbound on the 899 block of Regent after S Park,43.067544,-89.40049,MMT,CMAD,0,,1,90,1,Regent,899,S Park
273,0273,Regent at La Marisposa,This stop (#0273) is eastbound on the 701 block of Regent after La Marisposa,43.067436,-89.397367,MMT,CMAD,0,,1,90,1,Regent,701,La Marisposa
274,0274,W Washington at N Broom,This stop (#0274) is westbound on the 400 block of W Washington after N Broom,43.071248,-89.389243,MMT,CMAD,0,,1,270,1,W Washington,400,N Broom
286,0286,Drake at S Mills,This stop (#0286) is westbound on the 1100 block of Drake after S Mills,43.062173,-89.404417,MMT,CMAD,0,,1,270,0,Drake,1100,S Mills
287,0287,W Badger at Colonial Heights,This stop (#0287) is eastbound on the 633 block of W Badger opposite Colonial Heights,43.038339,-89.390839,MMT,CMAD,0,,4,90,0,W Badger,633,Colonial Heights
288,0288,S Park at Erin,This stop (#0288) is southbound on the 700 block of S Park after Erin,43.059621,-89.400999,MMT,CMAD,0,,1,180,1,S Park,700,Erin
289,0289,W Olin at Gilson,This stop (#0289) is eastbound on the 499 block of W Olin after Gilson,43.053844,-89.389869,MMT,CMAD,0,,1,90,1,W Olin,499,Gilson
298,0298,Babcock at Linden,This stop (#0298) is southbound on the 500 block of Babcock before Linden,43.07529,-89.412894,MMT,UWIS,0,,3,180,1,Babcock,500,Linden
300,0300,Erin at S Mills,This stop (#0300) is westbound on the 1098 block of Erin before S Mills,43.059989,-89.40385,MMT,CMAD,0,,3,270,1,Erin,1098,S Mills
305,0305,W Olin at Colby,This stop (#0305) is eastbound on the 101 block of W Olin after Colby,43.052912,-89.383686,MMT,CMAD,0,,1,90,1,W Olin,101,Colby
320,0320,Fisher at Dane,This stop (#0320) is southbound on the 2098 block of Fisher before Dane,43.04312,-89.392033,MMT,CMAD,0,,3,180,1,Fisher,2098,Dane
327,0327,Regent at S Mills,This stop (#0327) is eastbound on the 1099 block of Regent after S Mills,43.067598,-89.403675,MMT,CMAD,0,,1,90,1,Regent,1099,S Mills
336,0336,N Randall at Engineering,This stop (#0336) is southbound on the 298 block of N Randall after Engineering,43.072028,-89.409136,MMT,CMAD,0,,1,180,1,N Randall,298,Engineering
353,0353,W Badger at Fish Hatchery,This stop (#0353) is eastbound on the 1121 block of W Badger after Fish Hatchery,43.038494,-89.403362,MMT,CMAD,0,,1,90,1,W Badger,1121,Fish Hatchery
360,0360,S Park at W Olin,This stop (#0360) is southbound on the 1198 block of S Park before W Olin,43.054114,-89.396841,MMT,CMAD,0,,3,180,1,S Park,1198,W Olin
365,0365,S Randall at Mound,This stop (#0365) is northbound on the 201 block of S Randall before Mound,43.065164,-89.408847,MMT,CMAD,0,,3,0,0,S Randall,201,Mound
367,0367,W Olin at Lake,This stop (#0367) is eastbound on the 299 block of W Olin after Lake,43.053682,-89.386709,MMT,CMAD,0,,1,90,1,W Olin,299,Lake
379,0379,John Nolen at E Olin,This stop (#0379) is northbound on the 499 block of John Nolen after E Olin,43.051603,-89.377887,MMT,CMAD,0,,1,0,1,John Nolen,499,E Olin
391,0391,Fish Hatchery at Carver,This stop (#0391) is northbound on the 2001 block of Fish Hatchery before Carver,43.044438,-89.403805,MMT,CMAD,0,,3,0,1,Fish Hatchery,2001,Carver
398,0398,Regent at N Randall,This stop (#0398) is westbound on the 1400 block of Regent after N Randall,43.067877,-89.409353,MMT,CMAD,0,,1,270,1,Regent,1400,N Randall
405,0405,Fish Hatchery at Catalpa,This stop (#0405) is northbound on the 2199 block of Fish Hatchery after Catalpa,43.041851,-89.403818,MMT,CMAD,0,,1,0,1,Fish Hatchery,2199,Catalpa
406,0406,Regent at N Breese,This stop (#0406) is westbound on the 1600 block of Regent after N Breese,43.067931,-89.414278,MMT,CMAD,0,,1,270,1,Regent,1600,N Breese
418,0418,W Washington at N Bedford,This stop (#0418) is westbound on the 598 block of W Washington before N Bedford,43.069002,-89.392429,MMT,CMAD,0,,3,270,1,W Washington,598,N Bedford
422,0422,S Randall at Regent,This stop (#0422) is southbound on the 2 block of S Randall after Regent,43.067501,-89.409131,MMT,CMAD,0,,1,180,0,S Randall,2,Regent
438,0438,Linden at N Charter,This stop (#0438) is eastbound on the 498 block of Linden before N Charter,43.074985,-89.406401,MMT,UWIS,0,,3,90,1,Linden,498,N Charter
448,0448,Rimrock at E Rusk,This stop (#0448) is southbound on the 2150 block of Rimrock after E Rusk,43.04248,-89.377683,MMT,CMAD,0,,1,180,1,Rimrock,2150,E Rusk
454,0454,N Breese at Hoyt,This stop (#0454) is southbound on the 124 block of N Breese before Hoyt,43.070438,-89.414055,MMT,CMAD,0,,3,180,1,N Breese,124,Hoyt
455,0455,W Johnson at N Park,This stop (#0455) is eastbound on the 899 block of W Johnson after N Park,43.071967,-89.400106,MMT,CMAD,0,,1,90,1,W Johnson,899,N Park
456,0456,Fish Hatchery at Carver,This stop (#0456) is southbound on the 2000 block of Fish Hatchery after Carver,43.044304,-89.404113,MMT,CMAD,0,,1,180,1,Fish Hatchery,2000,Carver
459,0459,Erin at S Mills,This stop (#0459) is eastbound on the 1099 block of Erin after S Mills,43.059774,-89.403665,MMT,CMAD,0,,1,90,1,Erin,1099,S Mills
462,0462,W Badger at Overpass,This stop (#0462) is westbound on the 600 block of W Badger opposite Overpass,43.038517,-89.388457,MMT,CMAD,0,,4,270,1,W Badger,600,Overpass
469,0469,W Washington at Southwest,This stop (#0469) is eastbound on the 651 block of W Washington adjacent Southwest,43.067543,-89.394121,MMT,CMAD,0,,2,90,1,W Washington,651,Southwest
470,0470,N Bassett at W Dayton,This stop (#0470) is southbound on the 200 block of N Bassett before W Dayton,43.071625,-89.39286,MMT,CMAD,0,,3,180,1,N Bassett,200,W Dayton
473,0473,W Washington at S Bassett,This stop (#0473) is eastbound on the 499 block of W Washington after S Bassett,43.070228,-89.390293,MMT,CMAD,0,,1,90,1,W Washington,499,S Bassett
475,0475,S Park at Buick,This stop (#0475) is northbound on the 2201 block of S Park before Buick,43.041625,-89.393786,MMT,CMAD,0,,3,0,1,S Park,2201,Buick
480,0480,W Gorham at N Henry,This stop (#0480) is westbound on the 200 block of W Gorham after N Henry,43.075322,-89.391155,MMT,CMAD,0,,1,270,1,W Gorham,200,N Henry
488,0488,Linden at N Charter,This stop (#0488) is westbound on the 1200 block of Linden after N Charter,43.0752,-89.407339,MMT,UWIS,0,,1,270,1,Linden,1200,N Charter
490,0490,N Charter at W Johnson,This stop (#0490) is southbound on the 300 block of N Charter before W Johnson,43.072299,-89.405883,MMT,CMAD,0,,3,180,1,N Charter,300,W Johnson
492,0492,John Nolen at Lakeside,This stop (#0492) is southbound on the 300 block of John Nolen after Lakeside,43.055713,-89.381932,MMT,CMAD,0,,1,180,1,John Nolen,300,Lakeside
496,0496,Koster at Ardmore,This stop (#0496) is westbound on the 198 block of Koster before Ardmore,43.044148,-89.385493,MMT,CMAD,0,,3,270,1,Koster,198,Ardmore
499,0499,Fish Hatchery at W Badger,This stop (#0499) is northbound on the 2499 block of Fish Hatchery after W Badger,43.038914,-89.403757,MMT,CMAD,0,,1,0,1,Fish Hatchery,2499,W Badger
512,0512,W Washington at N Bassett,This stop (#0512) is westbound on the 500 block of W Washington after N Bassett,43.069986,-89.391021,MMT,CMAD,0,,1,270,1,W Washington,500,N Bassett
519,0519,S Park at Fish Hatchery,This stop (#0519) is northbound on the 999 block of S Park after Fish Hatchery,43.057212,-89.398803,MMT,CMAD,0,,1,0,1,S Park,999,Fish Hatchery
528,0528,S Bassett at W Doty,This stop (#0528) is southbound on the 200 block of S Bassett after W Doty,43.068329,-89.388553,MMT,CMAD,0,,1,180,1,S Bassett,200,W Doty
532,0532,Linden at Babcock,This stop (#0532) is westbound on the 1598 block of Linden before Babcock,43.075254,-89.412549,MMT,UWIS,0,,3,270,1,Linden,1598,Babcock
533,0533,Regent at S Breese,This stop (#0533) is eastbound on the 1599 block of Regent after S Breese,43.067725,-89.413451,MMT,CMAD,0,,1,90,1,Regent,1599,S Breese
537,0537,W Johnson at Wisconsin,This stop (#0537) is eastbound on the 1 block of W Johnson before Wisconsin,43.076691,-89.387018,MMT,CMAD,0,,3,90,1,W Johnson,1,Wisconsin
538,0538,N Park at University,This stop (#0538) is southbound on the 398 block of N Park after University,43.072701,-89.400846,MMT,CMAD,0,,1,180,1,N Park,398,University
542,0542,N Breese at University,This stop (#0542) is southbound on the 398 block of N Breese after University,43.073132,-89.414055,MMT,CMAD,0,,1,180,1,N Breese,398,University
546,0546,S Park at Regent,This stop (#0546) is southbound on the 2 block of S Park after Regent,43.067392,-89.401194,MMT,CMAD,0,,1,180,1,S Park,2,Regent
548,0548,Regent at N Mills,This stop (#0548) is westbound on the 1100 block of Regent after N Mills,43.067822,-89.404428,MMT,CMAD,0,,1,270,1,Regent,1100,N Mills
558,0558,N Bedford at W Mifflin,This stop (#0558) is southbound on the 100 block of N Bedford before W Mifflin,43.0697,-89.393799,MMT,CMAD,0,,3,180,1,N Bedford,100,W Mifflin
561,0561,N Park at W Dayton,This stop (#0561) is northbound on the 199 block of N Park before W Dayton,43.070821,-89.400637,MMT,CMAD,0,,3,0,1,N Park,199,W Dayton
564,0564,W Wilson at S Henry,This stop (#0564) is westbound on the 298 block of W Wilson before S Henry,43.070692,-89.384195,MMT,CMAD,0,,3,270,1,W Wilson,298,S Henry
565,0565,N Rusk at Nygard,This stop (#0565) is northbound on the 2199 block of N Rusk after Nygard,43.041336,-89.384063,MMT,CMAD,0,,1,0,1,N Rusk,2199,Nygard
568,0568,University at N Frances,This stop (#0568) is westbound on the 600 block of University after N Frances,43.073309,-89.396192,MMT,CMAD,0,,1,270,1,University,600,N Frances
571,0571,Drake at S Mills,This stop (#0571) is eastbound on the 1101 block of Drake before S Mills,43.061958,-89.404232,MMT,CMAD,0,,3,90,0,Drake,1101,S Mills
573,0573,Linden at Henry,This stop (#0573) is eastbound on the 1499 block of Linden before Henry,43.07503,-89.410339,MMT,UWIS,0,,3,90,1,Linden,1499,Henry
581,0581,W Johnson at N Charter,This stop (#0581) is eastbound on the 1201 block of W Johnson before N Charter,43.072057,-89.40592,MMT,CMAD,0,,3,90,1,W Johnson,1201,N Charter
582,0582,S Park at Crosswalk,This stop (#0582) is southbound on the 1800 block of S Park adjacent Crosswalk,43.046916,-89.394302,MMT,CMAD,0,,2,180,1,S Park,1800,Crosswalk
590,0590,W Badger at Cypress,This stop (#0590) is westbound on the 900 block of W Badger after Cypress,43.038645,-89.397699,MMT,CMAD,0,,1,270,1,W Badger,900,Cypress
593,0593,N Broom at W Dayton,This stop (#0593) is northbound on the 201 block of N Broom after W Dayton,43.073129,-89.391032,MMT,CMAD,0,,1,0,1,N Broom,201,W Dayton
610,0610,Monroe at N Randall,This stop (#0610) is westbound on the 1400 block of Monroe after N Randall,43.070052,-89.409352,MMT,CMAD,0,,1,270,1,Monroe,1400,N Randall
621,0621,John Nolen at Lakeside,This stop (#0621) is northbound on the 299 block of John Nolen after Lakeside,43.056322,-89.381932,MMT,CMAD,0,,1,0,1,John Nolen,299,Lakeside
638,0638,S Randall at Drake,This stop (#0638) is southbound on the 498 block of S Randall before Drake,43.062192,-89.409144,MMT,CMAD,0,,3,180,0,S Randall,498,Drake
668,0668,W Doty at S Henry,This stop (#0668) is westbound on the 300 block of W Doty after S Henry,43.071005,-89.385503,MMT,CMAD,0,,1,270,1,W Doty,300,S Henry
682,0682,Monroe at S Breese,This stop (#0682) is westbound on the 1600 block of Monroe before S Breese,43.067295,-89.413747,MMT,CMAD,0,,3,270,1,Monroe,1600,S Breese
692,0692,University at N Breese,This stop (#0692) is westbound on the 1600 block of University after N Breese,43.073517,-89.414277,MMT,CMAD,0,,1,270,1,University,1600,N Breese
706,0706,N Charter at University,This stop (#0706) is southbound on the 400 block of N Charter before University,43.073767,-89.406352,MMT,UWIS,0,,3,180,1,N Charter,400,University
709,0709,S Park at Burr Oak,This stop (#0709) is northbound on the 1999 block of S Park after Burr Oak,43.044427,-89.39381,MMT,CMAD,0,,1,0,1,S Park,1999,Burr Oak
710,0710,S Bassett at W Washington,This stop (#0710) is southbound on the 2 block of S Bassett after W Washington,43.069834,-89.390515,MMT,CMAD,0,,1,180,1,S Bassett,2,W Washington
715,0715,S Park at Meriter,This stop (#0715) is northbound on the 101 block of S Park opposite Meriter,43.065378,-89.400515,MMT,CMAD,0,,4,0,1,S Park,101,Meriter
730,0730,S Park at Burr Oak,This stop (#0730) is southbound on the 1998 block of S Park before Burr Oak,43.044293,-89.394303,MMT,CMAD,0,,3,180,1,S Park,1998,Burr Oak
736,0736,Fish Hatchery at Wingra,This stop (#0736) is southbound on the 1700 block of Fish Hatchery after Wingra,43.050122,-89.400212,MMT,CMAD,0,,1,180,1,Fish Hatchery,1700,Wingra
743,0743,W Johnson at N Mills,This stop (#0743) is eastbound on the 1099 block of W Johnson after N Mills,43.072012,-89.403735,MMT,CMAD,0,,1,90,1,W Johnson,1099,N Mills
745,0745,S Park at Wingra,This stop (#0745) is northbound on the 1699 block of S Park after Wingra,43.049476,-89.39382,MMT,CMAD,0,,1,0,1,S Park,1699,Wingra
752,0752,E Gorham at N Butler,This stop (#0752) is westbound on the 300 block of E Gorham before N Butler,43.079833,-89.384745,MMT,CMAD,0,,3,270,1,E Gorham,300,N Butler
757,0757,N Charter at University,This stop (#0757) is northbound on the 401 block of N Charter after University,43.07417,-89.406055,MMT,UWIS,0,,1,0,1,N Charter,401,University
763,0763,W Badger at N Rusk,This stop (#0763) is eastbound on the 401 block of W Badger opposite N Rusk,43.038838,-89.384348,MMT,CMAD,0,,4,90,1,W Badger,401,N Rusk
765,0765,N Lake at University,This stop (#0765) is northbound on the 399 block of N Lake before University,43.073076,-89.397291,MMT,CMAD,0,,3,0,1,N Lake,399,University
768,0768,W Washington at Southwest,This stop (#0768) is westbound on the 650 block of W Washington adjacent Southwest,43.067928,-89.393972,MMT,CMAD,0,,2,270,1,W Washington,650,Southwest
782,0782,W Badger at Fiedler,This stop (#0782) is westbound on the 1100 block of W Badger after Fiedler,43.03869,-89.401869,MMT,CMAD,0,,1,270,1,W Badger,1100,Fiedler
790,0790,W Washington at N Fairchild,This stop (#0790) is westbound on the 200 block of W Washington after N Fairchild,43.073128,-89.386588,MMT,CMAD,0,,1,270,1,W Washington,200,N Fairchild
791,0791,W Wilson at S Henry,This stop (#0791) is eastbound on the 301 block of W Wilson before S Henry,43.070262,-89.384331,MMT,CMAD,0,,3,90,1,W Wilson,301,S Henry
794,0794,N Randall at Monroe,This stop (#0794) is southbound on the 98 block of N Randall after Monroe,43.069891,-89.409155,MMT,CMAD,0,,1,180,0,N Randall,98,Monroe
795,0795,N Park at State,This stop (#0795) is northbound on the 499 block of N Park adjacent State,43.074599,-89.400488,MMT,CMAD,0,,2,0,1,N Park,499,State
806,0806,S Randall at Mound,This stop (#0806) is southbound on the 198 block of S Randall before Mound,43.065441,-89.409131,MMT,CMAD,0,,3,180,0,S Randall,198,Mound
809,0809,Campus at Babcock,This stop (#0809) is eastbound on the 1501 block of Campus before Babcock,43.073177,-89.410858,MMT,CMAD,0,,3,90,1,Campus,1501,Babcock
816,0816,Fish Hatchery at W Badger,This stop (#0816) is southbound on the 2500 block of Fish Hatchery after W Badger,43.038377,-89.404275,MMT,CMAD,0,,1,180,1,Fish Hatchery,2500,W Badger
828,0828,E Rusk at Rimrock,This stop (#0828) is westbound on the 398 block of E Rusk after Rimrock,43.04282,-89.377831,MMT,CMAD,0,,1,270,1,E Rusk,398,Rimrock
839,0839,W Johnson at N Broom,This stop (#0839) is eastbound on the 399 block of W Johnson after N Broom,43.073639,-89.391365,MMT,CMAD,0,,1,90,1,W Johnson,399,N Broom
840,0840,S Park at W Washington,This stop (#0840) is southbound on the 400 block of S Park after W Washington,43.06288,-89.401022,MMT,CMAD,0,,1,180,1,S Park,400,W Washington
845,0845,Fish Hatchery at Plaenert,This stop (#0845) is northbound on the 1701 block of Fish Hatchery before Plaenert,43.049317,-89.400521,MMT,CMAD,0,,3,0,1,Fish Hatchery,1701,Plaenert
847,0847,Fish Hatchery at Cedar,This stop (#0847) is northbound on the 1321 block of Fish Hatchery after Cedar,43.052226,-89.398928,MMT,CMAD,0,,1,0,1,Fish Hatchery,1321,Cedar
853,0853,W Dayton at N Frances,This stop (#0853) is eastbound on the 599 block of W Dayton after N Frances,43.070757,-89.395527,MMT,CMAD,0,,1,90,1,W Dayton,599,N Frances
857,0857,N Randall at W Dayton,This stop (#0857) is northbound on the 201 block of N Randall after W Dayton,43.071359,-89.408871,MMT,CMAD,0,,1,0,0,N Randall,201,W Dayton
862,0862,John Nolen at E Olin,This stop (#0862) is southbound on the 501 block of John Nolen after E Olin,43.05034,-89.3779,MMT,CMAD,0,,1,180,1,John Nolen,501,E Olin
879,0879,W Olin at S Park,This stop (#0879) is eastbound on the 899 block of W Olin after S Park,43.053935,-89.396039,MMT,CMAD,0,,1,90,1,W Olin,899,S Park
883,0883,State at N Fairchild,This stop (#0883) is eastbound on the 201 block of State before N Fairchild,43.074641,-89.388217,MMT,CMAD,0,,3,90,1,State,201,N Fairchild
894,0894,E Rusk at N Rusk,This stop (#0894) is westbound on the 398 block of E Rusk before N Rusk,43.039161,-89.383916,MMT,CMAD,0,,3,270,1,E Rusk,398,N Rusk
895,0895,W Badger at Overpass,This stop (#0895) is eastbound on the 601 block of W Badger adjacent Overpass,43.038311,-89.388642,MMT,CMAD,0,,2,90,1,W Badger,601,Overpass
896,0896,S Park at Cedar,This stop (#0896) is southbound on the 1400 block of S Park after Cedar,43.051598,-89.394942,MMT,CMAD,0,,1,180,1,S Park,1400,Cedar
